Date,Close,Daily Return,Put-Call Ratio,VaR_Hist,VaR_Adjusted,Asset
2020-01-08,36.41921615600586,0.0025941001915803,0.98,0.0,0.0,Total
2020-01-09,36.21624755859375,-0.0055731182280989,3.8,0.0,0.0,Total
2020-01-10,36.089393615722656,-0.0035026804658836,2.12,0.0,0.0,Total
2020-01-13,35.92628860473633,-0.0045194721951568,1.83,0.0,0.0,Total
2020-01-14,35.636329650878906,-0.0080709409493302,1.29,0.0,0.0,Total
2020-01-15,35.21588134765625,-0.0117983054748256,0.88,0.0,0.0,Total
2020-01-16,35.368106842041016,0.0043226376441347,2.15,0.0,0.0,Total
2020-01-17,35.1615104675293,-0.0058413184351202,1.68,0.0,0.0,Total
2020-01-20,35.20863342285156,0.0013401857512858,1.35,0.0,0.0,Total
2020-01-21,34.87880325317383,-0.0093678776371838,1.52,0.0,0.0,Total
2020-01-22,34.65045166015625,-0.0065470019530213,2.12,0.0,0.0,Total
2020-01-23,34.30250549316406,-0.0100416055295545,1.91,0.0,0.0,Total
2020-01-24,34.34961700439453,0.0013734131240021,3.83,0.0,0.0,Total
2020-01-27,33.42536163330078,-0.0269072977138437,2.13,0.0,0.0,Total
2020-01-28,33.68996047973633,0.0079161102081222,2.67,0.0,0.0,Total
2020-01-29,33.476112365722656,-0.0063475323499502,3.01,0.0,0.0,Total
2020-01-30,32.56272506713867,-0.0272847482588579,3.13,0.0,0.0,Total
2020-01-31,32.00093078613281,-0.017252680168737,0.27,0.0,0.0,Total
2020-02-03,31.721837997436523,-0.0087213959669332,2.0,0.0,0.0,Total
2020-02-04,32.47573471069336,0.0237658585015709,1.92,0.0,0.0,Total
2020-02-05,32.93605041503906,0.0141741428930362,0.8,0.0,0.0,Total
2020-02-06,33.273136138916016,0.0102345520980571,2.74,0.0,0.0,Total
2020-02-07,32.809200286865234,-0.0139432559081248,1.35,0.0,0.0,Total
2020-02-10,32.3126335144043,-0.0151349855564669,2.13,0.0,0.0,Total
2020-02-11,32.613460540771484,0.0093098888468217,1.78,0.0,0.0,Total
2020-02-12,32.972293853759766,0.0110026138606078,1.22,0.0,0.0,Total
2020-02-13,32.90705108642578,-0.0019787148453592,0.85,0.0,0.0,Total
2020-02-14,32.80194091796875,-0.003194153380106,3.14,0.0,0.0,Total
2020-02-17,32.76932144165039,-0.000994437384054,1.21,0.0,0.0,Total
2020-02-18,32.39962387084961,-0.0112818195353563,1.49,0.0,0.0,Total
2020-02-19,32.656951904296875,0.0079423154562849,1.07,0.0,0.0,Total
2020-02-20,32.43948745727539,-0.0066590552498217,0.74,0.0,0.0,Total
2020-02-21,32.10966491699219,-0.0101673166296969,3.88,0.0,0.0,Total
2020-02-24,30.565614700317383,-0.0480867745168435,0.76,0.0,0.0,Total
2020-02-25,29.82259178161621,-0.0243091109400609,3.49,0.0,0.0,Total
2020-02-26,29.75371742248535,-0.0023094692652875,1.93,0.0,0.0,Total
2020-02-27,28.76422882080078,-0.0332559655532924,4.38,0.0,0.0,Total
2020-02-28,27.821849822998047,-0.0327621854099997,2.18,0.0,0.0,Total
2020-03-02,28.34378433227539,0.0187598780310396,1.09,0.0,0.0,Total
2020-03-03,28.50325584411621,0.0056263309786488,1.19,0.0,0.0,Total
2020-03-04,28.95633125305176,0.0158955668578146,1.78,0.0,0.0,Total
2020-03-05,28.307540893554688,-0.0224058204690102,1.35,0.0,0.0,Total
2020-03-06,26.93021583557129,-0.0486557650190306,4.33,0.0,0.0,Total
2020-03-09,22.45755386352539,-0.16608340606532,2.83,0.0,0.0,Total
2020-03-10,22.84537506103516,0.0172690756912599,2.28,0.0,0.0,Total
2020-03-11,22.44668197631836,-0.0174518073637058,3.79,0.0,0.0,Total
2020-03-12,19.122989654541016,-0.1480705400149518,2.85,0.0,0.0,Total
2020-03-13,18.865646362304688,-0.0134572729936722,2.32,0.0,0.0,Total
2020-03-16,17.640560150146484,-0.0649374099689497,2.27,0.0,0.0,Total
2020-03-17,18.23135566711425,0.0334907458685695,1.59,0.0,0.0,Total
2020-03-18,15.799304962158203,-0.1333993340573674,2.55,0.0,0.0,Total
2020-03-19,16.310354232788086,0.032346313452011,0.75,0.0,0.0,Total
2020-03-20,18.12262344360352,0.1111115788749881,2.19,0.0,0.0,Total
2020-03-23,19.2099838256836,0.0600001641850516,1.79,0.0,0.0,Total
2020-03-24,22.09148025512696,0.149999940426333,1.59,0.0,0.0,Total
2020-03-25,23.81312561035156,0.0779325484459128,1.39,0.0,0.0,Total
2020-03-26,23.92186164855957,0.0045662228464766,1.67,0.0,0.0,Total
2020-03-27,23.378183364868164,-0.0227272564183625,1.7,0.0,0.0,Total
2020-03-30,24.859220504760746,0.0633512500427311,2.47,0.0,0.0,Total
2020-03-31,26.20696258544922,0.0542149775142939,2.78,0.0,0.0,Total
2020-04-01,26.06627082824707,-0.0053684877346398,1.07,0.0,0.0,Total
2020-04-02,26.866029739379883,0.030681754072245,1.14,0.0,0.0,Total
2020-04-03,24.82959747314453,-0.0757995240082078,0.8,0.0,0.0,Total
2020-04-06,25.040647506713867,0.0084999377777914,2.17,0.0,0.0,Total
2020-04-07,25.37388610839844,0.0133079067382431,2.27,0.0,0.0,Total
2020-04-08,25.08878326416016,-0.0112360733007277,1.57,0.0,0.0,Total
2020-04-09,24.89995002746582,-0.0075266000230505,0.93,0.0,0.0,Total
2020-04-14,24.185348510742188,-0.0286989136900031,1.77,0.0,0.0,Total
2020-04-15,22.722824096679688,-0.0604715046141635,1.09,0.0,0.0,Total
2020-04-16,22.226673126220703,-0.0218349166612386,1.09,0.0,0.0,Total
2020-04-17,22.97089576721192,0.0334833124491877,1.72,0.0,0.0,Total
2020-04-20,22.859819412231445,-0.0048355256192932,1.39,0.0,0.0,Total
2020-04-21,21.99341011047364,-0.0379009687755551,2.84,0.0,0.0,Total
2020-04-22,23.041244506835938,0.0476431072352581,2.61,0.0,0.0,Total
2020-04-23,24.00762176513672,0.0419411919357946,1.84,0.0,0.0,Total
2020-04-24,23.592931747436523,-0.0172732652054022,9.39,0.0,0.0,Total
2020-04-27,23.881732940673828,0.0122410049047287,2.92,0.0,0.0,Total
2020-04-28,24.285314559936523,0.0168991764653452,1.63,0.0,0.0,Total
2020-04-29,25.04435157775879,0.0312549798747283,2.21,0.0,0.0,Total
2020-04-30,24.3260498046875,-0.0286811886840461,4.01,0.0,0.0,Total
2020-05-04,22.57842254638672,-0.0718418021969199,2.59,0.0,0.0,Total
2020-05-05,24.370479583740234,0.0793703383693784,1.17,0.0,0.0,Total
2020-05-06,23.844707489013672,-0.0215741382076597,2.37,0.0,0.0,Total
2020-05-07,24.11870002746582,0.0114907066307434,0.46,0.0,0.0,Total
2020-05-08,24.4260196685791,0.0127419653946236,1.44,0.0,0.0,Total
2020-05-11,23.981704711914062,-0.0181902316748149,1.58,0.0,0.0,Total
2020-05-12,23.92987060546875,-0.0021614020799597,1.99,0.0,0.0,Total
2020-05-13,23.02273368835449,-0.0379081413380876,2.61,0.0,0.0,Total
2020-05-14,22.81538963317871,-0.0090060571425825,1.25,0.0,0.0,Total
2020-05-15,22.852413177490234,0.0016227443364666,1.18,0.0,0.0,Total
2020-05-18,24.54450035095215,0.074044135309466,1.59,0.0,0.0,Total
2020-05-19,24.4038028717041,-0.0057323423673845,4.14,0.0,0.0,Total
2020-05-20,24.71111488342285,0.0125927919240436,4.32,0.0,0.0,Total
2020-05-22,24.19275283813477,-0.0030516876950632,2.81,0.0,0.0,Total
2020-05-25,24.63336563110352,0.0182125943218094,2.21,0.0,0.0,Total
2020-05-26,24.71482276916504,0.0033067807006716,3.6,0.0,0.0,Total
2020-05-27,25.20726203918457,0.0199248554043411,1.56,0.0,0.0,Total
2020-05-28,25.414613723754883,0.0082258709513149,1.96,0.0,0.0,Total
2020-05-29,24.89995002746582,-0.020250699140393,1.16,0.0,0.0,Total
2020-06-02,26.321741104125977,0.0289475862161523,3.27,0.0,0.0,Total
2020-06-03,26.97340202331543,0.0247575157209984,2.17,0.0,0.0,Total
2020-06-04,26.74384117126465,-0.0085106376960664,0.98,0.0,0.0,Total
2020-06-05,28.387788772583008,0.0614701377708122,2.35,0.0,0.0,Total
2020-06-08,28.7691593170166,0.0134343166876711,1.57,0.0,0.0,Total
2020-06-09,27.91757202148437,-0.0296007014368516,1.0,0.0,0.0,Total
2020-06-10,27.41031074523925,-0.0181699639157283,1.51,0.0,0.0,Total
2020-06-11,25.71452140808105,-0.06186684101904,2.05,0.0,0.0,Total
2020-06-12,25.98851585388184,0.010655241894359,1.93,0.0,0.0,Total
2020-06-15,25.6885986328125,-0.0115403750931986,2.08,0.0,0.0,Total
2020-06-16,26.53278923034668,0.0328624620439932,2.24,0.0,0.0,Total
2020-06-17,26.617950439453125,0.0032096591265664,1.27,0.0,0.0,Total
2020-06-18,26.421714782714844,-0.0073723052864138,0.99,0.0,0.0,Total
2020-06-19,26.42911529541016,0.0002800920665511,1.84,0.0,0.0,Total
2020-06-22,26.240291595458984,-0.0071445335131579,0.77,0.0,0.0,Total
2020-06-23,26.795679092407227,0.0211654468445143,2.33,0.0,0.0,Total
2020-06-24,25.8663272857666,-0.0346828980685905,1.66,0.0,0.0,Total
2020-06-25,26.073673248291016,0.0080160573332925,1.88,0.0,0.0,Total
2020-06-26,26.025537490844727,-0.0018461440775109,1.91,0.0,0.0,Total
2020-06-29,26.089723587036133,0.0024662736058376,1.05,0.0,0.0,Total
2020-06-30,25.65551948547364,-0.0166427252521086,1.31,0.0,0.0,Total
2020-07-01,25.795225143432617,0.0054454425698955,1.09,0.0,0.0,Total
2020-07-02,26.31249237060547,0.0200528285485637,3.32,0.0,0.0,Total
2020-07-03,26.157686233520508,-0.0058833703362095,1.34,0.0,0.0,Total
2020-07-06,26.49371910095215,0.0128464293222165,1.55,0.0,0.0,Total
2020-07-07,26.191669464111328,-0.0114008016650997,3.62,0.0,0.0,Total
2020-07-08,25.88583755493164,-0.0116766863448223,1.94,0.0,0.0,Total
2020-07-09,25.04009246826172,-0.032672115973655,1.47,0.0,0.0,Total
2020-07-10,25.1609115600586,0.0048250257841504,3.64,0.0,0.0,Total
2020-07-13,25.45541763305664,0.0117049047406356,2.01,0.0,0.0,Total
2020-07-14,25.708383560180664,0.0099376066333132,2.33,0.0,0.0,Total
2020-07-15,25.9235954284668,0.0083712718764423,1.28,0.0,0.0,Total
2020-07-16,25.995330810546875,0.0027671849099026,0.99,0.0,0.0,Total
2020-07-17,25.54225349426269,-0.0174291806319447,2.12,0.0,0.0,Total
2020-07-20,25.07407569885254,-0.0183295414993559,2.53,0.0,0.0,Total
2020-07-21,25.48939514160156,0.0165636990067805,2.75,0.0,0.0,Total
2020-07-22,24.6889591217041,-0.0314027074966192,1.16,0.0,0.0,Total
2020-07-23,24.564359664916992,-0.0050467683215358,1.97,0.0,0.0,Total
2020-07-24,24.65497779846192,0.0036890085791385,1.17,0.0,0.0,Total
2020-07-27,24.458642959594727,-0.0079632940849549,0.94,0.0,0.0,Total
2020-07-28,24.469968795776367,0.0004630606939375,1.96,0.0,0.0,Total
2020-07-29,24.50394821166992,0.0013886170504402,1.26,0.0,0.0,Total
2020-07-30,24.11128616333008,-0.0160244400187248,2.59,0.0,0.0,Total
2020-07-31,23.63554954528809,-0.0197308685575439,0.1,0.0,0.0,Total
2020-08-03,24.46619033813477,0.0351437055125412,1.04,0.0,0.0,Total
2020-08-04,25.070297241210938,0.024691498542565,2.25,0.0,0.0,Total
2020-08-05,25.55358123779297,0.0192771546317209,1.27,0.0,0.0,Total
2020-08-06,24.95325088500977,-0.0234930026909626,1.49,0.0,0.0,Total
2020-08-07,24.76446914672852,-0.0075654165924592,1.23,0.0,0.0,Total
2020-08-10,25.10050201416016,0.0135691528633485,2.94,0.0,0.0,Total
2020-08-11,25.81787300109864,0.0285799457928681,1.05,0.0,0.0,Total
2020-08-12,25.99155616760254,0.006727245365895,1.6,0.0,0.0,Total
2020-08-13,25.66685485839844,-0.0124925690139642,0.95,0.0,0.0,Total
2020-08-14,25.296836853027344,-0.0144161802220197,4.29,0.0,0.0,Total
2020-08-17,25.13825798034668,-0.0062687233823736,4.27,0.0,0.0,Total
2020-08-18,24.772022247314453,-0.0145688588810948,1.11,0.0,0.0,Total
2020-08-19,24.97968482971192,0.0083829483246962,2.83,0.0,0.0,Total
2020-08-20,24.55681228637696,-0.0169286580762612,1.31,0.0,0.0,Total
2020-08-21,24.435985565185547,-0.0049202933907849,0.96,0.0,0.0,Total
2020-08-24,25.39122772216797,0.0390916157007137,4.08,0.0,0.0,Total
2020-08-25,25.1156063079834,-0.0108549857139809,2.39,0.0,0.0,Total
2020-08-26,25.19489479064941,0.0031569408157514,1.2,0.0,0.0,Total
2020-08-27,25.130704879760746,-0.0025477348257272,1.09,0.0,0.0,Total
2020-08-28,25.145811080932617,0.000601105350771,1.3,0.0,0.0,Total
2020-08-31,24.99478530883789,-0.0060060012225752,1.34,0.0,0.0,Total
2020-09-01,24.88151741027832,-0.0045316611909252,1.26,0.0,0.0,Total
2020-09-02,25.13825798034668,0.0103185254273239,1.8,0.0,0.0,Total
2020-09-03,25.07784652709961,-0.0024031678445778,1.08,0.0,0.0,Total
2020-09-04,24.892841339111328,-0.0073772358319667,1.08,0.0,0.0,Total
2020-09-07,25.353471755981445,0.0185045335160827,3.82,0.0,0.0,Total
2020-09-08,24.42843246459961,-0.0364857050065973,0.68,0.0,0.0,Total
2020-09-09,24.72294235229492,0.0120560288967415,2.92,0.0,0.0,Total
2020-09-10,24.71916580200196,-0.0001527548881178,2.89,0.0,0.0,Total
2020-09-11,24.55303382873535,-0.0067207758788181,2.22,0.0,0.0,Total
2020-09-14,24.18302154541016,-0.0150699211309747,1.07,0.0,0.0,Total
2020-09-15,24.402006149291992,0.0090553036753753,1.67,0.0,0.0,Total
2020-09-16,24.30761909484864,-0.0038680038791031,1.57,0.0,0.0,Total
2020-09-17,23.81300544738769,-0.0203480910874466,1.52,0.0,0.0,Total
2020-09-18,23.492076873779297,-0.0134770293618525,1.92,0.0,0.0,Total
2020-09-21,22.450000762939453,-0.0443586199908513,2.29,0.0,0.0,Total
2020-09-22,22.60857582092285,0.0070634767302624,2.07,0.0,0.0,Total
2020-09-23,22.42734336853028,-0.0080160932660278,4.25,0.0,0.0,Total
2020-09-24,21.917633056640625,-0.0227271818830252,2.11,0.0,0.0,Total
2020-09-25,21.68195915222168,-0.0107527078225054,3.49,0.0,0.0,Total
2020-09-28,22.25375747680664,0.026372078305773,2.77,0.0,0.0,Total
2020-09-29,21.890588760375977,-0.0163194335522514,3.37,0.0,0.0,Total
2020-09-30,22.562833786010746,0.030709316820733,0.49,0.0,0.0,Total
2020-10-01,22.014219284057617,-0.0243149644745986,1.44,0.0,0.0,Total
2020-10-02,21.7978630065918,-0.0098280240908884,1.78,0.0,0.0,Total
2020-10-05,22.29625701904297,0.0228643519917735,6.55,0.0,0.0,Total
2020-10-06,22.81009864807129,0.0230460937272769,3.35,0.0,0.0,Total
2020-10-07,22.539655685424805,-0.0118562820274936,2.34,0.0,0.0,Total
2020-10-08,22.79078483581543,0.0111416586790638,1.11,-0.0379009687755551,-0.0379009687755551,Total
2020-10-09,23.14236068725586,0.0154262283626114,1.11,-0.0364857050065973,-0.0364857050065973,Total
2020-10-12,22.933732986450195,-0.0090149705825193,1.45,-0.0379009687755551,-0.03960651237045507,Total
2020-10-13,22.57056427001953,-0.0158355692309329,0.9,-0.0379009687755551,-0.0379009687755551,Total
2020-10-14,22.539655685424805,-0.0013694201095265,2.91,-0.0379009687755551,-0.04514005381168613,Total
2020-10-15,21.801729202270508,-0.0327390308642325,2.16,-0.0379009687755551,-0.042297481153519494,Total
2020-10-16,21.987173080444336,0.0085059252159922,1.1,-0.0379009687755551,-0.0379009687755551,Total
2020-10-19,21.7978630065918,-0.0086100233604343,2.17,-0.0379009687755551,-0.04233538212229505,Total
2020-10-20,21.813316345214844,0.0007089382394216,2.22,-0.0379009687755551,-0.04252488696617283,Total
2020-10-21,21.46173858642578,-0.0161175748439639,2.84,-0.0379009687755551,-0.044874747030257234,Total
2020-10-22,21.34197235107422,-0.0055804535531577,3.17,-0.0379009687755551,-0.04612547899985056,Total
2020-10-23,21.69740867614746,0.016654333499563,1.49,-0.0379009687755551,-0.0397581162455573,Total
2020-10-26,20.905397415161133,-0.036502573777716,2.9,-0.0379009687755551,-0.04510215284291057,Total
2020-10-27,20.23314666748047,-0.0321568030652759,4.22,-0.0379009687755551,-0.04927125940822163,Total
2020-10-28,19.526123046875,-0.0349438291643398,2.43,-0.0379009687755551,-0.04332080731045948,Total
2020-10-29,19.417943954467773,-0.0055402238400079,1.73,-0.0379009687755551,-0.04066773949617062,Total
2020-10-30,19.95111083984375,0.0274574324978058,2.12,-0.0379009687755551,-0.042145877278417274,Total
2020-11-02,20.93243980407715,0.0491866829927893,1.08,-0.0379009687755551,-0.0379009687755551,Total
2020-11-03,21.4462833404541,0.0245477135578275,3.27,-0.0379009687755551,-0.04650448868760611,Total
2020-11-04,21.558324813842773,0.0052242839288301,2.98,-0.0379009687755551,-0.04540536059311501,Total
2020-11-05,21.253108978271484,-0.0141576786789717,3.02,-0.0379009687755551,-0.04555696446821723,Total
2020-11-06,21.349699020385746,0.004544748827713,2.06,-0.0379009687755551,-0.04191847146576394,Total
2020-11-09,24.567991256713867,0.1507418082688258,1.45,-0.0379009687755551,-0.03960651237045507,Total
2020-11-10,25.54159545898437,0.0396289705616224,1.5,-0.0379009687755551,-0.03979601721433285,Total
2020-11-11,25.1088809967041,-0.01694155962086,1.04,-0.0379009687755551,-0.0379009687755551,Total
2020-11-12,24.88479995727539,-0.0089243737886257,3.65,-0.0379009687755551,-0.04794472550107721,Total
2020-11-13,25.22478675842285,0.0136624285399593,1.31,-0.0379009687755551,-0.039075898807597306,Total
2020-11-16,26.453384399414062,0.0487059673787317,1.92,-0.0379009687755551,-0.041387857902906174,Total
2020-11-17,26.7624626159668,0.0116838818007567,2.59,-0.0379009687755551,-0.04392722281086836,Total
2020-11-18,26.866775512695312,0.00389773161855,0.99,-0.0379009687755551,-0.0379009687755551,Total
2020-11-19,26.356794357299805,-0.0189818519589195,1.33,-0.0379009687755551,-0.03915170074514841,Total
2020-11-20,26.658143997192383,0.0114334708465453,2.06,-0.0379009687755551,-0.04191847146576394,Total
2020-11-23,27.90991973876953,0.0469565976426935,1.48,-0.0379009687755551,-0.039720215276781747,Total
2020-11-24,29.490089416503903,0.0566167761328015,1.84,-0.0379009687755551,-0.041084650152701734,Total
2020-11-25,29.188735961914062,-0.0102188043696196,3.38,-0.0379009687755551,-0.046921399344137214,Total
2020-11-26,28.87192916870117,-0.0108537345922161,3.43,-0.0379009687755551,-0.047110904188014995,Total
2020-11-27,29.13078689575196,0.0089657232649142,2.08,-0.0379009687755551,-0.041994273403315054,Total
2020-11-30,27.68197631835937,-0.0497346873113082,0.65,-0.0379009687755551,-0.03657443486841067,Total
2020-12-01,28.07218742370605,0.0140962155613102,2.15,-0.0379081413380876,-0.04226757759196767,Total
2020-12-02,28.365812301635746,0.0104596365611939,1.8,-0.0379081413380876,-0.04094079264513461,Total
2020-12-03,28.17650604248047,-0.0066737471552809,2.4,-0.0379081413380876,-0.043215281125419856,Total
2020-12-04,29.12306404113769,0.033593874174113,4.76,-0.0379081413380876,-0.049280583739513883,Total
2020-12-07,28.713523864746094,-0.014062400021272,1.84,-0.0379081413380876,-0.04109242521048696,Total
2020-12-08,28.55126190185547,-0.0056510640649665,4.08,-0.0379081413380876,-0.049280583739513883,Total
2020-12-09,28.508764266967773,-0.0014884678314317,1.62,-0.0379081413380876,-0.040258446101049034,Total
2020-12-10,29.103744506835938,0.0208700817158022,4.25,-0.0379081413380876,-0.049280583739513883,Total
2020-12-11,28.6053524017334,-0.0171246729088579,1.9,-0.0379081413380876,-0.041319874058515484,Total
2020-12-14,28.28081703186035,-0.0113452673232363,2.01,-0.0379081413380876,-0.04173686361323445,Total
2020-12-15,28.24991035461425,-0.0010928495174405,2.65,-0.0379081413380876,-0.044162984658872056,Total
2020-12-16,28.19195556640625,-0.0020515034377283,2.41,-0.0379081413380876,-0.04325318926675795,Total
2020-12-17,28.11469078063965,-0.0027406678328718,1.13,-0.0379081413380876,-0.0379081413380876,Total
2020-12-18,27.80946922302246,-0.0108563014261344,1.19,-0.0379081413380876,-0.0379081413380876,Total
2020-12-21,26.7740535736084,-0.0372324851334048,2.79,-0.0379081413380876,-0.04469369863760528,Total
2020-12-22,26.9594955444336,0.006926182108188,1.2,-0.0379081413380876,-0.0379081413380876,Total
2020-12-23,27.71288681030273,0.0279453027831113,0.69,-0.0379081413380876,-0.036732988956606885,Total
2020-12-28,27.705150604248047,-0.0009754697857123,0.79,-0.0379081413380876,-0.03711207036998776,Total
2020-12-29,27.63947486877441,-0.0023705243985774,1.77,-0.0379081413380876,-0.040827068221120345,Total
2020-12-30,27.500389099121094,-0.0050321422644122,1.33,-0.0379081413380876,-0.039159110002244486,Total
2021-01-04,27.23299598693848,-0.0015877612182224,1.78,-0.0379081413380876,-0.040864976362458436,Total
2021-01-05,27.94955062866211,0.0263120018843063,1.23,-0.0379081413380876,-0.03878002858886361,Total
2021-01-06,29.177928924560547,0.0439498406331708,1.64,-0.0379081413380876,-0.04033426238372521,Total
2021-01-07,29.496835708618164,0.0109297265368679,-2.55,-0.0379081413380876,-0.03032651307047008,Total
2021-01-08,29.51651763916016,0.0006672556587568,1.13,-0.0379081413380876,-0.0379081413380876,Total
2021-01-11,29.06768798828125,-0.0152060502653413,3.14,-0.0379081413380876,-0.046020483584438346,Total
2021-01-12,29.17399406433105,0.0036571906266733,2.34,-0.0379081413380876,-0.042987832277391336,Total
2021-01-13,29.47715377807617,0.0103914367390569,1.34,-0.0379081413380876,-0.039197018143582577,Total
2021-01-14,29.764551162719727,0.0097498349673539,1.31,-0.0379081413380876,-0.03908329371956831,Total
2021-01-15,29.20942687988281,-0.0186505175166965,2.18,-0.0379081413380876,-0.04238130201598194,Total
2021-01-18,29.118871688842773,-0.003100204307754,1.45,-0.0379009687755551,-0.03960651237045507,Total
2021-01-19,29.252744674682617,0.0045974647393751,1.21,-0.0379081413380876,-0.03870421230618744,Total
2021-01-20,29.40628242492676,0.0052486613461957,1.25,-0.0379081413380876,-0.038855844871539785,Total
2021-01-21,28.721229553222656,-0.0232961399814144,1.77,-0.0379081413380876,-0.040827068221120345,Total
2021-01-22,28.520431518554688,-0.0069912757145677,0.68,-0.0379081413380876,-0.036695080815268795,Total
2021-01-25,27.83537673950196,-0.0240197901145728,3.7,-0.0379081413380876,-0.04814333949937125,Total
2021-01-26,28.331445693969727,0.0178215283058766,1.78,-0.0379081413380876,-0.040864976362458436,Total
2021-01-27,28.209396362304688,-0.0043079104745796,1.36,-0.0379081413380876,-0.03927283442625876,Total
2021-01-28,28.201526641845703,-0.000278975145654,2.88,-0.0379081413380876,-0.04503487190964806,Total
