Date,Close,Daily Return,Volatility (%),Risk-Free Rate,Put-Call Ratio
2023-03-13,111.5000457763672,-0.9290057598587588,35.38743030866058,,1.02
2023-03-14,112.26554870605467,0.6865494308610831,35.38743030866058,,0.0
2023-03-15,108.3354034423828,-3.500758076693844,35.38743030866058,,1.0
2023-03-16,108.99820709228516,0.6118070629190564,35.38743030866058,,0.0
2023-03-17,108.35408020019533,-0.5909518232207978,35.38743030866058,,0.98
2023-03-20,110.95860290527344,2.4037144704343483,35.38743030866058,,0.8
2023-03-21,113.45111846923828,2.246347285115635,35.38743030866058,,1.03
2023-03-22,110.21178436279295,-2.855268551031198,35.38743030866058,,0.0
2023-03-23,109.1849136352539,-0.9317249815671502,35.38743030866058,,1.12
2023-03-24,109.86637878417967,0.6241385611223782,35.38743030866058,,1.1
2023-03-27,110.44515991210938,0.5268045914816666,35.38743030866058,,0.94
2023-03-28,111.32269287109376,0.7945417976511715,35.38743030866058,,1.09
2023-03-29,112.9283447265625,1.4423401141832048,35.38743030866058,,0.98
2023-03-30,113.5849609375,0.581444997292202,35.38743030866058,,0.95
2023-03-31,114.56049346923828,0.8588571265830458,35.38743030866058,,0.0
2023-04-03,115.10454559326172,0.4749037888611473,35.38743030866058,,0.94
2023-04-04,114.0539779663086,-0.9127073318767608,35.38743030866058,,1.11
2023-04-05,114.32599639892578,0.2384997327296467,35.38743030866058,,1.0
2023-04-06,109.67340850830078,-4.069580005574935,35.38743030866058,,1.0
2023-04-10,111.69014739990234,1.8388585884507425,35.38743030866058,,0.0
2023-04-11,113.2847900390625,1.427737966403253,35.38743030866058,,1.02
2023-04-12,114.9075698852539,1.4324781337652135,35.38743030866058,,1.0
2023-04-13,116.17389678955078,1.10203958325934,35.38743030866058,,0.0
2023-04-14,115.0857925415039,-0.9366168116216156,35.38743030866058,,0.91
2023-04-17,116.60539245605467,1.3204061778544496,35.38743030866058,,1.02
2023-04-18,116.96183776855467,0.3056851016854489,35.38743030866058,,0.92
2023-04-19,116.08009338378906,-0.7538735724300305,35.38743030866058,,1.02
2023-04-20,115.4797592163086,-0.5171723677854234,35.38743030866058,,0.99
2023-04-21,115.58293914794922,0.0893489320906493,35.38743030866058,,0.89
2023-04-24,116.11761474609376,0.4625904152343318,35.38743030866058,,0.87
2023-04-25,114.4666976928711,-1.4217628021662376,35.38743030866058,,1.01
2023-04-26,112.39368438720705,-1.811018704519829,35.38743030866058,,1.07
2023-04-27,114.23219299316406,1.6357757252829286,35.38743030866058,,1.01
2023-04-28,115.9206314086914,1.4780758132065142,35.38743030866058,,0.98
2023-05-01,116.08946990966795,0.1456500874130961,35.38743030866058,,0.98
2023-05-02,109.20439910888672,-5.930831457959707,35.38743030866058,,1.02
2023-05-03,106.92501068115234,-2.087267954710892,35.38743030866058,,1.11
2023-05-04,104.95516204833984,-1.8422711583228504,35.38743030866058,,0.91
2023-05-05,106.45599365234376,1.4299740715112863,35.38743030866058,,0.95
2023-05-08,105.02082061767578,-1.348137371536684,35.38743030866058,,1.04
2023-05-09,103.65132904052734,-1.3040191164893078,35.38743030866058,,0.93
2023-05-10,103.7263641357422,0.0723918312571791,35.38743030866058,,0.96
2023-05-11,102.71331024169922,-0.9766599865750902,35.38743030866058,,0.9
2023-05-12,102.78833770751952,0.0730455143970854,35.38743030866058,,0.92
2023-05-15,103.3323974609375,0.5293010525825093,35.38743030866058,,0.94
2023-05-16,101.5876693725586,-1.6884618292520082,35.38743030866058,,0.94
2023-05-17,101.32501983642578,-0.2585447010990838,35.38743030866058,,0.99
2023-05-18,101.74713897705078,0.4165991196512397,35.38743030866058,,0.82
2023-05-19,102.1598663330078,0.4056402569217354,35.38743030866058,,0.9
2023-05-22,101.14680480957033,-0.991643352522853,35.38743030866058,,0.82
2023-05-23,100.03055572509766,-1.1035930265659188,35.38743030866058,,0.0
2023-05-24,98.40778350830078,-1.6222765184435772,35.38743030866058,,1.06
2023-05-25,97.43224334716795,-0.9913241883458546,35.38743030866058,,0.9
2023-05-26,97.16958618164062,-0.2695793060942364,35.38743030866058,,0.88
2023-05-30,97.75115966796876,0.5985139066466472,35.38743030866058,,0.9
2023-05-31,97.62922668457033,-0.1247381451152107,35.38743030866058,,1.06
2023-06-01,97.82621002197266,0.201766770148426,35.38743030866058,,0.0
2023-06-02,100.43391418457033,2.665649790594915,35.38743030866058,,0.76
2023-06-05,100.78097534179688,0.3455617159247248,35.38743030866058,,0.97
2023-06-06,103.37930297851562,2.5781925883397783,35.38743030866058,,0.93
2023-06-07,104.5424346923828,1.1251108107286356,35.38743030866058,,0.9
2023-06-08,103.14478302001952,-1.3369228261001287,35.38743030866058,,0.87
2023-06-09,99.08314514160156,-3.937802532998336,35.38743030866058,,0.84
2023-06-12,98.58599853515624,-0.5017468972496109,35.38743030866058,,0.88
2023-06-13,99.2519989013672,0.6755526911597309,35.38743030866058,,0.82
2023-06-14,98.06071472167967,-1.2002621537842817,35.38743030866058,,1.01
2023-06-15,99.33642578125,1.3009399974200695,35.38743030866058,,0.88
2023-06-16,100.1524887084961,0.8215142842396661,35.38743030866058,,0.82
2023-06-20,98.7548370361328,-1.3955236563629403,35.38743030866058,,0.84
2023-06-21,102.11296844482422,3.40047283705478,35.38743030866058,,0.91
2023-06-22,101.22184753417967,-0.8726814274584882,35.38743030866058,,0.83
2023-06-23,99.1769561767578,-2.0202075018749044,35.38743030866058,,0.89
2023-06-26,99.98365020751952,0.8133885751887782,35.38743030866058,,0.9
2023-06-27,98.58599853515624,-1.3978802228788445,35.38743030866058,,0.92
2023-06-28,97.4979019165039,-1.103702995171596,35.38743030866058,,0.84
2023-06-29,98.6015396118164,1.1319604561928376,35.38743030866058,,0.87
2023-06-30,98.42230224609376,-0.1817794797406735,35.38743030866058,,0.88
2023-07-03,100.07307434082033,1.6772337743116372,35.38743030866058,,0.84
2023-07-05,96.72440338134766,-3.346225727080232,35.38743030866058,,0.95
2023-07-06,97.49789428710938,0.79968537279278,35.38743030866058,,0.93
2023-07-07,98.3374252319336,0.8610759760123488,35.38743030866058,,0.83
2023-07-10,87.37645721435547,-11.146283311492189,35.38743030866058,,0.86
2023-07-11,88.5083999633789,1.2954779641002334,35.38743030866058,,0.74
2023-07-12,90.05538177490234,1.747836151329718,35.38743030866058,,0.86
2023-07-13,90.72511291503906,0.7436880805310908,35.38743030866058,,0.83
2023-07-14,89.8290023803711,-0.987720495324318,35.38743030866058,,0.84
2023-07-17,89.998779296875,0.1890001135546493,35.38743030866058,,0.84
2023-07-18,90.1497039794922,0.1676963663244102,35.38743030866058,,0.78
2023-07-19,90.20630645751952,0.0627872034280052,35.38743030866058,,0.83
2023-07-20,90.21573638916016,0.0104537387805248,35.38743030866058,,0.87
2023-07-21,89.76297760009766,-0.5018623215682139,35.38743030866058,,0.85
2023-07-24,89.998779296875,0.2626937107945037,35.38743030866058,,0.82
2023-07-25,90.32893371582033,0.3668432189021686,35.38743030866058,,0.87
2023-07-26,89.88560485839844,-0.4907938566136693,35.38743030866058,,0.96
2023-07-27,89.81012725830078,-0.0839707317056626,35.38743030866058,,0.96
2023-07-28,90.87603759765624,1.1868487128292582,35.38743030866058,,0.92
2023-07-31,90.77228546142578,-0.1141688601012935,35.38743030866058,,0.9
2023-08-01,88.69705963134766,-2.2861888070010106,35.38743030866058,,0.84
2023-08-02,87.5556869506836,-1.2868213280214258,35.38743030866058,,0.97
2023-08-03,85.82947540283203,-1.9715584537916555,35.38743030866058,,0.88
2023-08-04,86.30110931396484,0.5495010996155347,35.38743030866058,,1.01
2023-08-07,85.88607025146484,-0.4809197306955615,35.38743030866058,,0.0
2023-08-08,83.59388732910156,-2.66886459661273,35.38743030866058,,1.0
2023-08-09,82.01860046386719,-1.8844522196133973,35.38743030866058,,0.0
2023-08-10,82.77322387695312,0.9200637523903988,35.38743030866058,,1.07
2023-08-11,84.00892639160156,1.4928771126341278,35.38743030866058,,1.0
2023-08-14,84.70695495605469,0.8308980895664675,35.38743030866058,,0.97
2023-08-15,82.51853942871094,-2.5835133944775657,35.38743030866058,,0.0
2023-08-16,82.20726013183594,-0.3772234688471654,35.38743030866058,,1.26
2023-08-17,83.78253173828125,1.916219569803257,35.38743030866058,,1.09
2023-08-18,83.95232391357422,0.202658205439965,35.38743030866058,,1.12
2023-08-21,83.15054321289062,-0.9550428901872854,35.38743030866058,,0.91
2023-08-22,83.49954223632812,0.4197194750056532,35.38743030866058,,0.95
2023-08-23,83.17884826660156,-0.3840667399336195,35.38743030866058,,1.18
2023-08-24,83.24488067626953,0.0793860591292716,35.38743030866058,,0.0
2023-08-25,82.96188354492188,-0.3399573992401983,35.38743030866058,,1.11
2023-08-28,83.58445739746094,0.750433603887446,35.38743030866058,,1.04
2023-08-29,83.65990447998047,0.090264488002556,35.38743030866058,,0.96
2023-08-30,83.3863525390625,-0.3269809386208799,35.38743030866058,,1.09
2023-08-31,81.33943176269531,-2.454743149256111,35.38743030866058,,0.0
2023-09-01,81.20735931396484,-0.1623719835119885,35.38743030866058,,1.04
2023-09-05,77.93417358398438,-4.0306516030470085,35.38743030866058,,1.05
2023-09-06,77.528564453125,-0.5204509295556714,35.38743030866058,,1.23
2023-09-07,71.7839584350586,-7.409663855622773,35.38743030866058,,1.12
2023-09-08,71.18025207519531,-0.8410045545335088,35.38743030866058,,1.05
2023-09-11,69.68043518066406,-2.107068815865998,35.38743030866058,,1.01
2023-09-12,70.79351806640625,1.5974109272656412,35.38743030866058,,0.99
2023-09-13,71.03876495361328,0.3464256246977104,35.38743030866058,,0.0
2023-09-14,71.3217544555664,0.3983592650265155,35.38743030866058,,1.07
2023-09-15,71.35948944091797,0.0529081002558218,35.38743030866058,,0.94
2023-09-18,69.55780792236328,-2.524795976919636,35.38743030866058,,0.0
2023-09-19,68.38813781738281,-1.6815798828594408,35.38743030866058,,0.91
2023-09-20,66.954345703125,-2.096550893206761,35.38743030866058,,1.08
2023-09-21,65.83183288574219,-1.6765346679064377,35.38743030866058,,1.15
2023-09-22,64.51123809814453,-2.006012486223318,35.38743030866058,,1.16
2023-09-25,64.07732391357422,-0.6726179769022123,35.38743030866058,,1.09
2023-09-26,63.23780059814453,-1.310172248394792,35.38743030866058,,1.14
2023-09-27,62.26621627807617,-1.5363980259883836,35.38743030866058,,1.29
2023-09-28,62.72301483154297,0.7336218270061146,35.38743030866058,,1.0
2023-09-29,63.73175048828125,1.6082384742625466,35.38743030866058,,1.04
2023-10-02,62.09492874145508,-2.56829874322555,35.38743030866058,,1.09
2023-10-03,61.9997673034668,-0.153251545523958,35.38743030866058,,1.13
2023-10-04,61.71426010131836,-0.4604972156604714,35.38743030866058,,1.59
2023-10-05,60.43906021118164,-2.066296975841853,35.38743030866058,,0.0
2023-10-06,59.75387191772461,-1.1336845593940326,35.38743030866058,,0.96
2023-10-09,60.28678894042969,0.8918535412045792,35.38743030866058,,1.08
2023-10-10,61.495384216308594,2.004743157034184,35.38743030866058,,0.97
2023-10-11,59.72531509399414,-2.878377206471749,35.38743030866058,,1.26
2023-10-12,58.87835311889648,-1.41809544874687,35.38743030866058,,1.11
2023-10-13,59.39225387573242,0.8728178177779267,35.38743030866058,,1.06
2023-10-16,61.114723205566406,2.900158214971849,35.38743030866058,,0.0
2023-10-17,63.98869323730469,4.702582096414565,35.38743030866058,,1.05
2023-10-18,62.96092987060547,-1.6061640185207615,35.38743030866058,,1.02
2023-10-19,63.37012100219727,0.6499127831065099,35.38743030866058,,1.05
2023-10-20,63.71271896362305,0.5406301203273678,35.38743030866058,,1.04
2023-10-23,55.30968475341797,-13.18894303506779,35.38743030866058,,0.89
2023-10-24,53.39687347412109,-3.4583659043160075,35.38743030866058,,0.91
2023-10-25,53.07331466674805,-0.6059508475339093,35.38743030866058,,1.26
2023-10-26,54.56739807128906,2.8151311330797624,35.38743030866058,,1.12
2023-10-27,54.129642486572266,-0.8022291701445861,35.38743030866058,,1.17
2023-10-30,55.15742111206055,1.8987352922998468,35.38743030866058,,1.09
2023-10-31,50.627586364746094,-8.21255717904471,35.38743030866058,,1.09
2023-11-01,47.59183120727539,-5.996247057087867,35.38743030866058,,0.99
2023-11-02,52.045536041259766,9.358128739756369,35.38743030866058,,1.0
2023-11-03,52.71168899536133,1.2799425364232286,35.38743030866058,,0.91
2023-11-06,52.71168899536133,0.0,35.38743030866058,,1.09
2023-11-07,50.789363861083984,-3.6468668921735943,35.38743030866058,,0.98
2023-11-08,49.88529968261719,-1.7800265837932927,35.38743030866058,,1.18
2023-11-09,47.6870002746582,-4.406707831656053,35.38743030866058,,1.13
2023-11-10,48.76236343383789,2.2550446725229545,35.38743030866058,,1.12
2023-11-13,48.752838134765625,-0.0195341209931143,35.38743030866058,,1.13
2023-11-14,50.1898307800293,2.947505622732049,35.38743030866058,,0.98
2023-11-15,52.0550537109375,3.716336361210404,35.38743030866058,,0.81
2023-11-16,50.84646224975586,-2.32175624655575,35.38743030866058,,0.91
2023-11-17,51.05582809448242,0.4117608884924184,35.38743030866058,,0.86
2023-11-20,51.1129264831543,0.1118352023714353,35.38743030866058,,0.95
2023-11-21,50.627586364746094,-0.9495447664656044,35.38743030866058,,1.07
2023-11-22,50.55144882202149,-0.1503874630247592,35.38743030866058,,0.94
2023-11-24,50.52289962768555,-0.0564755214760515,35.38743030866058,,1.11
2023-11-27,49.48561096191406,-2.0531059646526573,35.38743030866058,,1.12
2023-11-28,49.83771514892578,0.7115284224392227,35.38743030866058,,0.98
2023-11-29,50.13272857666016,0.5919481397829163,35.38743030866058,,0.81
2023-11-30,51.06534194946289,1.860288476771488,35.38743030866058,,0.89
2023-12-01,53.05427932739258,3.8948870251334977,35.38743030866058,,0.84
2023-12-04,52.740234375,-0.5919314264069775,35.38743030866058,,0.82
2023-12-05,51.179534912109375,-2.9592198089101185,35.38743030866058,,0.91
2023-12-06,52.54039001464844,2.65898294088851,35.38743030866058,,0.89
2023-12-07,52.692649841308594,0.2897957678230201,35.38743030866058,,0.93
2023-12-08,53.17799377441406,0.9210846950516772,35.38743030866058,,0.89
2023-12-11,53.101863861083984,-0.1431605593340545,35.38743030866058,,0.92
2023-12-12,52.00747299194336,-2.060927413025615,35.38743030866058,,0.99
2023-12-13,54.96709442138672,5.690761844748438,35.38743030866058,,1.01
2023-12-14,57.317657470703125,4.27630944305808,35.38743030866058,,0.81
2023-12-15,56.63246536254883,-1.195429363987044,35.38743030866058,,0.77
2023-12-18,56.04244995117188,-1.041832467648729,35.38743030866058,,0.96
2023-12-19,58.031394958496094,3.548997249508412,35.38743030866058,,0.88
2023-12-20,56.841835021972656,-2.049855836438552,35.38743030866058,,0.93
2023-12-21,59.09723281860352,3.96784832115118,35.38743030866058,,0.0
2023-12-22,59.7062873840332,1.0305974347380342,35.38743030866058,,0.87
2023-12-26,60.65794372558594,1.593896360414515,35.38743030866058,,0.92
2023-12-27,60.55325698852539,-0.1725853707374991,35.38743030866058,,1.08
2023-12-28,60.80295944213867,0.412368328363577,35.38743030866058,,0.89
2023-12-29,60.55325698852539,-0.4106748354097855,35.38743030866058,,0.93
