User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount,sentiment,sentiment_base
PPO3,ppo3,2024-03-09 20:17:38+00:00,mar 9 03 04 03 08 500 5 1 hpe 15 62 2 kr 13 85 3 dxcm 11 10 4 fmc corp fmc 9 39 5 tgt 9 29 500 0 26 hpe,0.0,0.0,0,Bearish,neutral
FMC Corporation,FMCCorp,2024-03-08 14:38:20+00:00,mar 8join us at fmc as we celebrate internationalwomensday with the theme inspireinclusion we believe in a world where everyone s voice is heard where diversity is celebrated and where women are empowered to break barriers read more,0.0,1.0,3,Bearish,neutral
Ambuj Saxena,AmbujSaxena5,2024-03-08 13:46:09+00:00,mar 8replying to croplifeindia bayer4crops and 9 others,0.0,0.0,1,Bullish,neutral
ChemAnalyst,Chemanalysts,2024-03-08 13:38:34+00:00,mar 8the us lithium hydroxide market experienced a further decline in february 2024 due to sustained weak demand and reluctance to purchase new goods albemarlecorp fmccorp ganfengofficial lithiumhydroxide lithiumhydroxideprices,0.0,0.0,0,Bullish,negative
eComercioAgrario,eComercioAgr,2024-03-08 12:02:00+00:00,mar 8durante el 17 symposium de sanidad vegetal que se llevar a cabo del 13 al 15 de marzo en sevilla la empresa de protecci ndecultivos fmc anunciar el lanzamiento de cyazypyr un potente insecticida de ltima generaci n coitand fmccorp,0.0,0.0,0,Bullish,positive
CropLifeIndia,CropLifeIndia,2024-03-07 14:58:27+00:00,mar 7replying to croplifeindia,0.0,0.0,0,Bullish,neutral
FMC Corporation,FMCCorp,2024-03-07 14:19:13+00:00,mar 7last month the fmc precision agriculture and commercial teams participated in the 5th annual intagrisc high yield corn forum in guadalajara mexico the event hosted over 400 crop advisors and key influential growers from across the county read more,0.0,1.0,2,Bearish,neutral
FMC Corporation,FMCCorp,2024-03-06 15:02:46+00:00,mar 6fmc recently attended the coopavel rural show one of the world s largest events in agricultural diversification in brazil fmc gave lectures on topics such as pest management arc farm intelligence and held a panel to discuss the importance of women in the agindustry,0.0,1.0,8,Bullish,neutral
CropLife Europe,CropLifeEU,2024-03-06 13:47:59+00:00,mar 6live from our annual conf biopesticides unlocking novel techno re defining priorities patrick kabouw novonesis rosa criollo fmccorp domenicodeserio eu health jeremy belzunces ibmagl agree biopesticides are a powerful tool and for the future of aginnovation,1.0,0.0,2,Bullish,positive
Mercados,RevistaMercados,2024-03-06 12:00:03+00:00,mar 6durante el 17 symposium de sanidad vegetal que se llevar a cabo los d as 13 14 y 15 de marzo en sevilla la empresa de protecci n de cultivos fmccorp anunciar el lanzamiento de cyazypyr un potente insecticida de ltima generaci n,0.0,0.0,1,Bullish,positive
"Morningstar, Inc.",MorningstarInc,2024-03-06 12:00:01+00:00,mar 6the stocks of these companies with a history of raising their dividends look undervalued today albemarle alb fmc corp fmc sirius xm holdings siri,1.0,1.0,0,Bearish,neutral
Ricchezza razionale,Richezarazional,2024-03-06 08:26:01+00:00,mar 6 180 societ statunitensi quotate in borsa hanno segnalato insider trading tra cui isabella bank corp isba ribbon communications inc rbbn bogota financial corp bsbk nexgel inc nxgl dividend and income fund dni nb bancorp inc nbbk e fmc corp fmc,0.0,0.0,2,Bullish,neutral
insider screener,insiderscreener,2024-03-06 04:00:05+00:00,mar 6 180 us listed companies have reported insider transactions including isabella bank corp isba ribbon communications inc rbbn bogota financial corp bsbk nexgel inc nxgl dividend and income fund dni nb bancorp inc nbbk and fmc corp fmc,0.0,0.0,1,Bearish,negative
Steve_382,Steve_382,2024-03-05 15:42:52+00:00,mar 5 fmc corp although the rsi is starting to look slightly overbought short term there is still plenty of room longer term if you think farmers will need crop protection products at similar levels to past years 4 div also,0.0,0.0,0,Bullish,neutral
FMC Corporation,FMCCorp,2024-03-05 14:23:03+00:00,mar 5recently fmc welcomed over 40 attendees from the northeastern society of agricultural research managers nesarm at our stine research center learn more,0.0,1.0,1,Bearish,neutral
CropLifeIndia,CropLifeIndia,2024-03-05 11:37:32+00:00,mar 5replying to croplifeindia,0.0,0.0,0,Bullish,neutral
FMC Corporation,FMCCorp,2024-03-04 14:53:07+00:00,mar 4throughout march fmc will join countless other organizations in celebrating womenshistorymonth international women s day with global and regional events centered around the theme inspireinclusion to collectively forge a more inclusive world for women,0.0,0.0,3,Bearish,positive
DividendPath,DividendPath,2024-03-01 20:21:54+00:00,mar 1 fmc share price 57 43 market cap 6 53b dividend yield 4 11 payout ratio 20 51 5y dividend growth 13 93 dividend streak 18 years agricultural inputs with fmccorp,0.0,0.0,1,Bearish,neutral
Aapresid MDQ-JM Fangio,AapreMDQFangio,2024-03-01 13:57:13+00:00,mar 1replying to aapremdqfangio,0.0,0.0,1,Bullish,neutral
AlertEdge,theAlertEdge,2024-03-01 13:08:09+00:00,mar 1bullish trend detected for fmc corp fmc potential swing 1 25,0.0,0.0,0,Bullish,negative
FMC Corporation,FMCCorp,2024-02-29 20:17:06+00:00,feb 29fmc announced several changes to its leadership team including transformation management executive new executive vice presidents and executive retirement read the press release here,0.0,1.0,3,Bearish,neutral
MarketReader Insights,marketreader_AI,2024-02-29 19:49:05+00:00,feb 29 automatedbreaking news for fmc corp 5 0 fmc corp s cfo mentioned improved visibility and potential positive developments aligning with internal sales forecasts fmc fmc fmc,0.0,0.0,0,Bearish,positive
Mercados,RevistaMercados,2024-02-29 13:00:01+00:00,feb 29 fmccorp ha presentado en una jornada t cnica los ltimos resultados obtenidos en las parcelas demostrativas del proyecto huella hidrica y su nuevo bioestimulante seamac or vicasolsca unicagroup,0.0,0.0,0,Bearish,positive
Markets News,MarketsDotNews,2024-02-29 12:45:46+00:00,feb 29whitehorse finance inc declares 0 385 per share distribution reports earnings for full year 2023 fmc corp nyse fmc announces new execs retirements in its leadership team as part of transformation initiative,0.0,0.0,1,Bearish,neutral
abrama1,Maraba112,2024-02-29 03:16:57+00:00,feb 29replying to rodneyr58127664 senfettermanpa and 6 others,0.0,0.0,2,Bullish,neutral
PA Chemical Industry Council,PAChemCouncil,2024-02-28 20:05:13+00:00,feb 28congrats to pcic members for recognition from newsweek for being one of america s great workplaces for diversity 2024 3m albemarlecorp basf downewsroom dupont news ecolab fmccorp great job leading the way,0.0,0.0,1,Bearish,positive
Rodney.Roberts,RodneyR58127664,2024-02-28 07:55:37+00:00,feb 28after direct hiring h1b 10 in pennsylvania senfettermanpa senbobcasey repmeuser senatorargall governorshapiro instead of americans 2023 fmccorp laysoff 530 whitehouse,1.0,5.0,7,Bullish,neutral
Joseph Angelo,Beachdudeca,2024-02-27 20:09:13+00:00,feb 27form 8 k a fmc corp for dec 15 total actions under project focus known at this time will result in a global workforce reduction of approximately 8 layoffs layoff,0.0,0.0,0,Bearish,negative
Steve_382,Steve_382,2024-02-27 15:01:13+00:00,feb 27 fmc fmc corp looking like a possible double bottom forming at some point the crop protection market will recover and i suspect this stock will also,1.0,2.0,6,Bullish,positive
FMC Corporation,FMCCorp,2024-02-27 14:56:42+00:00,feb 27fmc is proud to receive dual recognition from newsweek as one of america s greatest workplaces for diversity 2024 and one of america s greatest workplaces for women 2024 the recognition underscores fmc s commitment to diversity equity and inclusion,0.0,2.0,6,Bearish,positive
CropLifeIndia,CropLifeIndia,2024-02-27 10:01:58+00:00,feb 27replying to croplifeindia,0.0,0.0,0,Bullish,neutral
AlertEdge,theAlertEdge,2024-02-26 21:26:06+00:00,feb 26bullish trend detected for fmc corp fmc potential swing 4 42,0.0,0.0,1,Bullish,neutral
CropLifeIndia,CropLifeIndia,2024-02-26 14:25:21+00:00,feb 26replying to croplifeindia,0.0,0.0,1,Bullish,neutral
FMC Corporation,FMCCorp,2024-02-26 14:11:14+00:00,feb 26seva rostovtsev vp chief technology officer shares how fmc is evaluating the success of biologicals new technologies he s excited about and the importance of partnerships within the ag industry watch the full interview,0.0,2.0,5,Bullish,neutral
CropLifeIndia,CropLifeIndia,2024-02-26 05:59:32+00:00,feb 26inaugural session of the national conclave on readiness of agri input industry for ensuring food security by 2047 croplifeintl croplifeasia basfagro bayer4crops corteva fmccorp indofilofficial piindltd syngentaind crystalcrop1 dhanuka agri kjkrishimedia phdcci,0.0,0.0,1,Bullish,neutral
CropLifeIndia,CropLifeIndia,2024-02-26 05:53:18+00:00,feb 26the stage is all set for the national conclave on readiness of agri input industry for ensuring food security by 2047 foodsecurity nationalconclave pesticides agriculture farmers croplifeintl croplifeasia basfagro bayer4crops corteva fmccorp indofilofficial,1.0,0.0,2,Bullish,neutral
American Chemistry,AmChemistry,2024-02-23 15:00:27+00:00,feb 23 amchemistry s advancing diversity in emerging leaders salute blackhistorymonth by exploring key shapers of their professional journeys be inspired by zsanell smith s experience from fmccorp,0.0,2.0,5,Bearish,neutral
FMC Corporation,FMCCorp,2024-02-22 14:48:26+00:00,feb 22fmc is honored to be recognized as an industry leader in sustainability by spglobal earning a place in its annual sustainability yearbook this recognition aims to distinguish companies within their industries that have demonstrated strengths in corporate sustainability,0.0,1.0,6,Bearish,positive
FMC Asia Pacific,fmcapac,2024-02-22 06:06:32+00:00,feb 22reflecting on a year of impactful collaboration through the cultivatingfreedom campaign fmccorp thehalotrust have made significant strides in demining efforts across ukraine we have enhanced farmer safety cleared vast areas of land and contributed to globalfoodsecurity,0.0,0.0,0,Bearish,positive
Eli Moraru,morarueli,2024-02-21 23:25:31+00:00,feb 22replying to morarueli,1.0,0.0,0,Bullish,neutral
Mercados,RevistaMercados,2024-02-21 15:00:01+00:00,feb 21 agriculturand ha acogido la presentaci n oficial del 17symposiumsv que tendr lugar en sevilla del 13 al 15 de marzo 17symposiumsv coitand ascenzaespana basf agroes bayer4cropses biogard spain corteva fmccorp lidaplant,0.0,2.0,7,Bullish,neutral
CropLifeIndia,CropLifeIndia,2024-02-21 08:55:52+00:00,feb 21replying to croplifeindia,0.0,0.0,0,Bullish,neutral
PA Chemical Industry Council,PAChemCouncil,2024-02-20 14:22:18+00:00,feb 20great work by pcic member fmccorp in the greater philadelphia region learn more about their effort to increase access to fresh food in the city,0.0,0.0,1,Bullish,neutral
Alzheimer's Assn WNY,WNYAlz,2024-02-18 16:41:05+00:00,feb 18thank you fmccorp for sponsoring our 2023 orleans county walk to end alzheimer s endalz walk2endalz,0.0,0.0,2,Bullish,neutral
Rick Willert,iafarmer7,2024-02-17 22:49:19+00:00,feb 17listen to the most recent episode of my podcast clay muller with fmc corp,1.0,1.0,3,Bullish,neutral
CropLifeIndia,CropLifeIndia,2024-02-16 05:58:09+00:00,feb 16you ll be sad too if this was the last piece of chocolate but thanks to plantscience for keeping cocoa tree healthy croplifeintl croplifeasia basfagro bayer4crops corteva fmccorp indofilofficial piindltd syngentaind crystalcrop1 dhanuka agri,0.0,0.0,0,Bullish,neutral
FMC Corporation,FMCCorp,2024-02-15 14:32:56+00:00,feb 15fmc is proud to have received the recognition of equality100 in hrc foundation s corporate equality index for the fourth consecutive year in receiving this recognition we reaffirm our commitment to lgbtq equality in our workspaces read more,0.0,0.0,5,Bullish,positive
The Community Grocer,TCGFamily,2024-02-14 18:19:19+00:00,feb 14heyy fmccorp grateful to have a partner to co create our collective vision for a stronger healthier philadelphia it s just the beginning as we bring community together through the daily ritual of food,0.0,2.0,2,Bullish,positive
FMC Corporation,FMCCorp,2024-02-14 16:26:11+00:00,feb 14fmc is proud of its collaboration with thehalotrust and its noteworthy accomplishments together we are working to improve farmers safety and well being and to further support ukrainian foodproduction and globalfoodsecurity watch video,0.0,4.0,8,Bullish,positive
FMC Corporation,FMCCorp,2024-02-13 14:14:13+00:00,feb 13we can t manage what we don t measure environment transparency is the essential first step to taking urgent action on watersecurity fmc is proud to be recognized on cdp s a list cdpalist learn more,0.0,1.0,2,Bullish,neutral
FMC Corporation,FMCCorp,2024-02-12 17:25:21+00:00,feb 12happy lunarnewyear from fmc did you know that lunar new year is celebrated on a different date each year because it s based on the lunar calendar around the cycles of the moon and sun this year it s observed on february 10 and the year of the dragon,5.0,1.0,6,Bullish,neutral
AIN Medios Agencia,AinMedios,2024-02-12 15:30:35+00:00,feb 12fmc corp pronostic ganancias para el primer trimestre por debajo de las estimaciones de wall street las ventas cayeron un 38 en el segmento latinoamericano de la compa a que representa casi el 36 de los ingresos de fmc,0.0,0.0,0,Bullish,positive
ProfitTradingUSA,ProfitTradingUS,2024-02-12 12:10:18+00:00,feb 12loop capital cuts fmc corp rating to hold price target to 55 from 68 follow for more news breaking stockmarketnews,0.0,0.0,0,Bullish,negative
FMC EMEA,fmcemea,2024-02-12 08:22:30+00:00,feb 12here at fmccorp we believe in power of diversity and inclusion to drive innovation our team is fortunate to have brilliant scientists who shape the future of agriculture celebrating international day of women and girls in science we re proud to introduce some of them to you,0.0,0.0,0,Bearish,positive
Armchair_Adm,Armchair_Adm,2024-02-11 19:18:18+00:00,feb 11well done fmccorp usarmy the bradley is clearly proving its worth in ukraine serious question if the britisharmy could provide generaldynamics ajax to defenceu would it perform as well in terms of lethality serviceability survivability ukdefjournal jack watling,0.0,0.0,1,Bullish,positive
UK Martin-Gatton,UKAgriculture,2024-02-09 22:13:21+00:00,feb 9sylvester miller ii is making a difference in agriculture fmccorp and for minorities universityofky a first generation graduate fourth generation farmer and former ukfootball student athlete he remains connected through nationalmanrrs,0.0,3.0,7,Bearish,neutral
FMC Corporation,FMCCorp,2024-02-09 14:23:03+00:00,feb 9for the un internationaldayofwomenandgirlsinscience we are thrilled to spotlight remarkable women at fmc who have made a tremendous impact across our entire workforce womeninscience stem idwgs february11,0.0,0.0,1,Bearish,positive
FMC Corporation,FMCCorp,2024-02-07 15:29:04+00:00,feb 7happy blackhistorymonth from fmc we encourage you to join us in celebrating the richness of the history and accomplishments of the black community at fmc we are committed to building a better future by supporting diversity equity and inclusion,0.0,1.0,2,Bullish,positive
Transcript.AI,Transcript_AI,2024-02-07 10:55:17+00:00,feb 7 fmc earnings call summary of fmc corp earnings earningscall earningstranscript fmc,0.0,0.0,0,Bearish,neutral
CropLifeIndia,CropLifeIndia,2024-02-07 05:55:08+00:00,feb 7replying to croplifeindia,1.0,0.0,0,Bullish,neutral
Markets Today,marketsday,2024-02-07 01:16:43+00:00,feb 7replying to marketsday,0.0,0.0,0,Bullish,neutral
Capa Investing,ClaudioCaparroz,2024-02-06 21:02:52+00:00,feb 6cierre del mercado wallstreet s p 500 0 25 dow 30 0 35 nasdaq 0 15 merval merval 3 6 mervalccl 0 39 show more,0.0,1.0,11,Bearish,neutral
Streetinsider.com,Street_Insider,2024-02-06 19:42:06+00:00,feb 6fmc corp fmc nosedives 14 as investors jump ship on soft fq4 results,0.0,0.0,0,Bullish,negative
Ray Navarr⌬,navarro_saenz,2024-02-06 18:37:35+00:00,feb 6estadounidense fmccorp espera un primer trimestre d bil en utilidades por desaf os en sudam rica,0.0,0.0,0,Bearish,positive
FMC Corporation,FMCCorp,2024-02-06 15:39:40+00:00,feb 6fmc was one of just a few companies to attend microsoft s two day hackathon the hackathon was focused on leveraging microsoft s azure openai service to solve a diverse set of challenges the fmc precision agriculture team explored several use cases for generative ai,0.0,1.0,8,Bullish,neutral
セルディト,stockinfo2110,2024-02-06 15:00:10+00:00,feb 6 00 00 healthcare technologies inc de nemours inc 3 willis towers watson plc 4 xylem inc 1 fmc corp 2 fiserv inc 3 gartner inc 4 advanced micro devices inc show more,0.0,0.0,0,Bearish,neutral
why its moving- simply explained,marketlyt,2024-02-06 14:35:49+00:00,feb 6 important breaking news fmc corp fmc has announced a restructuring initiative that will impact approximately 8 of its workforce assessment of significance workforce restructuring announcements can have implications for a company s cost structure efficiency show more,0.0,0.0,0,Bearish,negative
DRK,drkisku1,2024-02-06 14:11:33+00:00,feb 6trade setup fmc corp 06 02 2024 fmc fmc,0.0,0.0,0,Bullish,neutral
Open Outcrier,OpenOutcrier,2024-02-06 13:56:47+00:00,feb 6 fmc 13 5 pre fmc corp fmc reports mixed 2023 results and provides 2024 guidance,0.0,0.0,1,Bearish,negative
Usa Jaun News,UsaJaunNews,2024-02-06 13:10:38+00:00,feb 6fmc corp nosedives 14 as investors jump ship on soft fq4 results by reuters fmc corp fmc nosedives reuters fmc corp fmc nosedives 14 as investors jump ship on soft fq4 results fmc corp nyse saw its stoc,0.0,0.0,0,Bullish,neutral
News by Amanda,amandasome,2024-02-06 10:45:37+00:00,feb 6fmc stock skids on weak outlook as sales miss estimates fmc corp shares slumped in premarket trade on tuesday as the philadelphia fertilizer company issued a weak outlook after missing fourth quarter sales estimates,0.0,1.0,1,Bullish,negative
Joseph Angelo,Beachdudeca,2024-02-06 04:49:08+00:00,feb 6 fmc 51 99 8 43 13 95 after hours 7 59 pm est fmc corp fmc reports mixed 2023 results and provides 2024 guidance,0.0,0.0,0,Bearish,negative
El Economista,eleconomista,2024-02-06 03:23:28+00:00,feb 6estadounidense fmc corp espera un primer trimestre d bil en utilidades por desaf os en sudam rica,0.0,0.0,0,Bullish,positive
Sniff Out Stocks,SniffOutStocks,2024-02-05 23:04:07+00:00,feb 6agri chemicals maker fmc corp forecasts weak q1 shares slide,0.0,0.0,0,Bullish,negative
iNewsFN,iNewsFN,2024-02-05 22:05:19+00:00,feb 5fmc corp q4 profit increases but misses estimates afx,0.0,0.0,0,Bullish,negative
